Generation,A1_Frequency,A1A1_Frequency,A1A2_Frequency,A2A2_Frequency
7366,0.153500,0.023562,0.259875,0.716562
7367,0.151900,0.023074,0.257653,0.719274
7368,0.151400,0.022922,0.256956,0.720122
7369,0.146350,0.021418,0.249863,0.728718
7370,0.147600,0.021786,0.251628,0.726586
7371,0.144700,0.020938,0.247524,0.731538
7372,0.140750,0.019811,0.241879,0.738311
7373,0.146000,0.021316,0.249368,0.729316
7374,0.144350,0.020837,0.247026,0.732137
7375,0.143950,0.020722,0.246457,0.732822
7376,0.147850,0.021860,0.251981,0.726160
7377,0.150500,0.022650,0.255700,0.721650
7378,0.148500,0.022052,0.252895,0.725052
7379,0.154900,0.023994,0.261812,0.714194
7380,0.152750,0.023333,0.258835,0.717833
7381,0.154600,0.023901,0.261398,0.714701
7382,0.158550,0.025138,0.266824,0.708038
7383,0.156850,0.024602,0.264496,0.710902
7384,0.156950,0.024633,0.264633,0.710733
7385,0.162750,0.026488,0.272525,0.700988
7386,0.160450,0.025744,0.269412,0.704844
7387,0.161650,0.026131,0.271039,0.702831
7388,0.164350,0.027011,0.274678,0.698311
7389,0.163550,0.026749,0.273603,0.699649
7390,0.163450,0.026716,0.273468,0.699816
7391,0.163050,0.026585,0.272929,0.700485
7392,0.162700,0.026471,0.272457,0.701071
7393,0.166950,0.027872,0.278155,0.693972
7394,0.167100,0.027922,0.278355,0.693722
7395,0.164600,0.027093,0.275014,0.697893
7396,0.165450,0.027374,0.276153,0.696474
7397,0.165200,0.027291,0.275818,0.696891
7398,0.168600,0.028426,0.280348,0.691226
7399,0.171450,0.029395,0.284110,0.686495
7400,0.168950,0.028544,0.280812,0.690644
7401,0.170750,0.029156,0.283189,0.687656
7402,0.169400,0.028696,0.281407,0.689896
7403,0.168650,0.028443,0.280414,0.691143
7404,0.169150,0.028612,0.281077,0.690312
7405,0.166750,0.027806,0.277889,0.694306
7406,0.163550,0.026749,0.273603,0.699649
7407,0.162350,0.026358,0.271985,0.701658
7408,0.161900,0.026212,0.271377,0.702412
7409,0.160100,0.025632,0.268936,0.705432
7410,0.159500,0.025440,0.268120,0.706440
7411,0.163450,0.026716,0.273468,0.699816
7412,0.166800,0.027822,0.277956,0.694222
7413,0.166700,0.027789,0.277822,0.694389
7414,0.170900,0.029207,0.283386,0.687407
7415,0.170350,0.029019,0.282662,0.688319
7416,0.169400,0.028696,0.281407,0.689896
7417,0.172150,0.029636,0.285029,0.685336
7418,0.176650,0.031205,0.290890,0.677905
7419,0.170950,0.029224,0.283452,0.687324
7420,0.171900,0.029550,0.284701,0.685750
7421,0.174500,0.030450,0.288100,0.681450
7422,0.171150,0.029292,0.283715,0.686992
7423,0.176200,0.031046,0.290307,0.678646
7424,0.179000,0.032041,0.293918,0.674041
7425,0.181350,0.032888,0.296924,0.670188
7426,0.184750,0.034133,0.301235,0.664633
7427,0.187250,0.035063,0.304375,0.660563
7428,0.186350,0.034726,0.303247,0.662026
7429,0.186600,0.034820,0.303561,0.661620
7430,0.181850,0.033069,0.297561,0.669369
7431,0.181050,0.032779,0.296542,0.670679
7432,0.183700,0.033746,0.299909,0.666346
7433,0.182200,0.033197,0.298006,0.668797
7434,0.182850,0.033434,0.298832,0.667734
7435,0.184400,0.034003,0.300793,0.665203
7436,0.183450,0.033654,0.299592,0.666754
7437,0.187000,0.034969,0.304062,0.660969
7438,0.190000,0.036100,0.307800,0.656100
7439,0.190900,0.036443,0.308914,0.654643
7440,0.186900,0.034932,0.303937,0.661132
7441,0.184850,0.034170,0.301361,0.664470
7442,0.184600,0.034077,0.301046,0.664877
7443,0.192300,0.036979,0.310641,0.652379
7444,0.191000,0.036481,0.309038,0.654481
7445,0.194050,0.037655,0.312789,0.649555
7446,0.196150,0.038475,0.315350,0.646175
7447,0.193450,0.037423,0.312054,0.650523
7448,0.195000,0.038025,0.313950,0.648025
7449,0.197000,0.038809,0.316382,0.644809
7450,0.192950,0.037230,0.311441,0.651330
7451,0.189200,0.035797,0.306807,0.657397
7452,0.194000,0.037636,0.312728,0.649636
7453,0.195350,0.038162,0.314377,0.647462
7454,0.199250,0.039701,0.319099,0.641201
7455,0.199400,0.039760,0.319279,0.640960
7456,0.197650,0.039066,0.317169,0.643766
7457,0.194700,0.037908,0.313584,0.648508
7458,0.196650,0.038671,0.315958,0.645371
7459,0.196550,0.038632,0.315836,0.645532
7460,0.197400,0.038967,0.316866,0.644167
7461,0.197700,0.039085,0.317229,0.643685
7462,0.198800,0.039521,0.318557,0.641921
7463,0.197100,0.038848,0.316503,0.644648
7464,0.192900,0.037210,0.311379,0.651410
7465,0.193700,0.037520,0.312361,0.650120
7466,0.194500,0.037830,0.313339,0.648830
7467,0.194200,0.037714,0.312973,0.649314
7468,0.195750,0.038318,0.314864,0.646818
7469,0.191150,0.036538,0.309223,0.654238
7470,0.194650,0.037889,0.313523,0.648589
7471,0.195150,0.038084,0.314133,0.647784
7472,0.189050,0.035740,0.306620,0.657640
7473,0.190700,0.036366,0.308667,0.654966
7474,0.187450,0.035138,0.304625,0.660238
7475,0.189450,0.035891,0.307117,0.656991
7476,0.189250,0.035816,0.306869,0.657316
7477,0.192500,0.037056,0.310887,0.652056
7478,0.192400,0.037018,0.310764,0.652218
7479,0.191500,0.036672,0.309656,0.653672
7480,0.189100,0.035759,0.306682,0.657559
7481,0.187600,0.035194,0.304812,0.659994
7482,0.190700,0.036366,0.308667,0.654966
7483,0.187050,0.034988,0.304125,0.660888
7484,0.183750,0.033764,0.299972,0.666264
7485,0.183250,0.033581,0.299339,0.667081
7486,0.183450,0.033654,0.299592,0.666754
7487,0.182600,0.033343,0.298514,0.668143
7488,0.180650,0.032634,0.296031,0.671334
7489,0.183450,0.033654,0.299592,0.666754
7490,0.186150,0.034652,0.302996,0.662352
7491,0.181550,0.032960,0.297179,0.669860
7492,0.183500,0.033672,0.299656,0.666672
7493,0.180250,0.032490,0.295520,0.671990
7494,0.182250,0.033215,0.298070,0.668715
7495,0.180500,0.032580,0.295839,0.671580
7496,0.177350,0.031453,0.291794,0.676753
7497,0.178000,0.031684,0.292632,0.675684
7498,0.177200,0.031400,0.291600,0.677000
7499,0.175800,0.030906,0.289789,0.679306
7500,0.172650,0.029808,0.285684,0.684508
7501,0.170400,0.029036,0.282728,0.688236
7502,0.170000,0.028900,0.282200,0.688900
7503,0.166900,0.027856,0.278089,0.694056
7504,0.167450,0.028040,0.278821,0.693140
7505,0.169950,0.028883,0.282134,0.688983
7506,0.167700,0.028123,0.279153,0.692723
7507,0.170650,0.029121,0.283057,0.687821
7508,0.166850,0.027839,0.278022,0.694139
7509,0.164200,0.026962,0.274477,0.698562
7510,0.165650,0.027440,0.276420,0.696140
7511,0.165350,0.027341,0.276019,0.696641
7512,0.166400,0.027689,0.277422,0.694889
7513,0.165400,0.027357,0.276086,0.696557
7514,0.167300,0.027989,0.278621,0.693389
7515,0.167100,0.027922,0.278355,0.693722
7516,0.170100,0.028934,0.282332,0.688734
7517,0.174300,0.030380,0.287839,0.681780
7518,0.168150,0.028274,0.279751,0.691974
7519,0.167500,0.028056,0.278888,0.693056
7520,0.170500,0.029070,0.282860,0.688070
7521,0.174100,0.030311,0.287578,0.682111
7522,0.176350,0.031099,0.290501,0.678399
7523,0.178450,0.031844,0.293211,0.674944
7524,0.181750,0.033033,0.297434,0.669533
7525,0.182000,0.033124,0.297752,0.669124
7526,0.183950,0.033838,0.300225,0.665938
7527,0.186250,0.034689,0.303122,0.662189
7528,0.190150,0.036157,0.307986,0.655857
7529,0.190150,0.036157,0.307986,0.655857
7530,0.191350,0.036615,0.309470,0.653915
7531,0.187850,0.035288,0.305125,0.659588
7532,0.185650,0.034466,0.302368,0.663166
7533,0.184600,0.034077,0.301046,0.664877
7534,0.182400,0.033270,0.298260,0.668470
7535,0.181950,0.033106,0.297688,0.669206
7536,0.180300,0.032508,0.295584,0.671908
7537,0.176150,0.031029,0.290242,0.678729
7538,0.173350,0.030050,0.286600,0.683350
7539,0.173050,0.029946,0.286207,0.683846
7540,0.172600,0.029791,0.285618,0.684591
7541,0.174100,0.030311,0.287578,0.682111
7542,0.170850,0.029190,0.283321,0.687490
7543,0.169900,0.028866,0.282068,0.689066
7544,0.165450,0.027374,0.276153,0.696474
7545,0.168050,0.028241,0.279618,0.692141
7546,0.172800,0.029860,0.285880,0.684260
7547,0.173200,0.029998,0.286404,0.683598
7548,0.172300,0.029687,0.285225,0.685087
7549,0.178050,0.031702,0.292696,0.675602
7550,0.181650,0.032997,0.297307,0.669697
7551,0.182750,0.033398,0.298705,0.667898
7552,0.181550,0.032960,0.297179,0.669860
7553,0.183550,0.033691,0.299719,0.666591
7554,0.181750,0.033033,0.297434,0.669533
7555,0.179600,0.032256,0.294688,0.673056
7556,0.181550,0.032960,0.297179,0.669860
7557,0.185700,0.034484,0.302431,0.663084
7558,0.187550,0.035175,0.304750,0.660075
7559,0.190400,0.036252,0.308296,0.655452
7560,0.192050,0.036883,0.310334,0.652783
7561,0.186800,0.034894,0.303812,0.661294
7562,0.191400,0.036634,0.309532,0.653834
7563,0.192200,0.036941,0.310518,0.652541
7564,0.198550,0.039422,0.318256,0.642322
7565,0.199350,0.039740,0.319219,0.641040
7566,0.199250,0.039701,0.319099,0.641201
7567,0.204050,0.041636,0.324827,0.633536
7568,0.204200,0.041698,0.325005,0.633298
7569,0.205100,0.042066,0.326068,0.631866
7570,0.203850,0.041555,0.324590,0.633855
7571,0.196650,0.038671,0.315958,0.645371
7572,0.197950,0.039184,0.317532,0.643284
7573,0.196000,0.038416,0.315168,0.646416
7574,0.196700,0.038691,0.316018,0.645291
7575,0.190850,0.036424,0.308853,0.654724
7576,0.189150,0.035778,0.306745,0.657478
7577,0.187050,0.034988,0.304125,0.660888
7578,0.185600,0.034447,0.302305,0.663247
7579,0.187000,0.034969,0.304062,0.660969
7580,0.186850,0.034913,0.303874,0.661213
7581,0.185300,0.034336,0.301928,0.663736
7582,0.181500,0.032942,0.297115,0.669942
7583,0.185400,0.034373,0.302054,0.663573
7584,0.186650,0.034838,0.303624,0.661538
7585,0.188200,0.035419,0.305562,0.659019
7586,0.188150,0.035400,0.305499,0.659100
7587,0.189050,0.035740,0.306620,0.657640
7588,0.187950,0.035325,0.305250,0.659425
7589,0.185150,0.034281,0.301739,0.663981
7590,0.191600,0.036711,0.309779,0.653511
7591,0.196300,0.038534,0.315533,0.645934
7592,0.197700,0.039085,0.317229,0.643685
7593,0.194100,0.037675,0.312850,0.649475
7594,0.196650,0.038671,0.315958,0.645371
7595,0.200450,0.040180,0.320540,0.639280
7596,0.198550,0.039422,0.318256,0.642322
7597,0.196850,0.038750,0.316200,0.645050
7598,0.196400,0.038573,0.315654,0.645773
7599,0.192300,0.036979,0.310641,0.652379
7600,0.192550,0.037076,0.310949,0.651976
7601,0.189250,0.035816,0.306869,0.657316
7602,0.188750,0.035627,0.306247,0.658127
7603,0.185600,0.034447,0.302305,0.663247
7604,0.186450,0.034764,0.303373,0.661864
7605,0.185500,0.034410,0.302179,0.663410
7606,0.187400,0.035119,0.304562,0.660319
7607,0.185550,0.034429,0.302242,0.663329
7608,0.187350,0.035100,0.304500,0.660400
7609,0.189550,0.035929,0.307242,0.656829
7610,0.187300,0.035081,0.304437,0.660481
7611,0.185850,0.034540,0.302620,0.662840
7612,0.185150,0.034281,0.301739,0.663981
7613,0.190300,0.036214,0.308172,0.655614
7614,0.188900,0.035683,0.306434,0.657883
7615,0.194950,0.038006,0.313889,0.648106
7616,0.193200,0.037326,0.311748,0.650926
7617,0.191550,0.036691,0.309717,0.653591
7618,0.188450,0.035513,0.305873,0.658613
7619,0.194050,0.037655,0.312789,0.649555
7620,0.192850,0.037191,0.311318,0.651491
7621,0.194400,0.037791,0.313217,0.648991
7622,0.197250,0.038908,0.316685,0.644408
7623,0.198600,0.039442,0.318316,0.642242
7624,0.197150,0.038868,0.316564,0.644568
7625,0.197150,0.038868,0.316564,0.644568
7626,0.194900,0.037986,0.313828,0.648186
7627,0.189850,0.036043,0.307614,0.656343
7628,0.192600,0.037095,0.311010,0.651895
7629,0.189100,0.035759,0.306682,0.657559
7630,0.187850,0.035288,0.305125,0.659588
7631,0.186800,0.034894,0.303812,0.661294
7632,0.185700,0.034484,0.302431,0.663084
7633,0.189400,0.035872,0.307055,0.657072
7634,0.186100,0.034633,0.302934,0.662433
7635,0.185650,0.034466,0.302368,0.663166
7636,0.181900,0.033088,0.297625,0.669288
7637,0.180600,0.032616,0.295967,0.671416
7638,0.179550,0.032238,0.294624,0.673138
7639,0.183350,0.033617,0.299466,0.666917
7640,0.183050,0.033507,0.299085,0.667407
7641,0.182150,0.033179,0.297943,0.668879
7642,0.181250,0.032852,0.296797,0.670352
7643,0.175750,0.030888,0.289724,0.679388
7644,0.178600,0.031898,0.293404,0.674698
7645,0.179300,0.032148,0.294303,0.673548
7646,0.176550,0.031170,0.290760,0.678070
7647,0.176800,0.031258,0.291084,0.677658
7648,0.170350,0.029019,0.282662,0.688319
7649,0.172800,0.029860,0.285880,0.684260
7650,0.170050,0.028917,0.282266,0.688817
7651,0.168800,0.028493,0.280613,0.690893
7652,0.167150,0.027939,0.278422,0.693639
7653,0.171350,0.029361,0.283978,0.686661
7654,0.171150,0.029292,0.283715,0.686992
7655,0.169900,0.028866,0.282068,0.689066
7656,0.168600,0.028426,0.280348,0.691226
7657,0.167950,0.028207,0.279486,0.692307
7658,0.170100,0.028934,0.282332,0.688734
7659,0.168400,0.028359,0.280083,0.691559
7660,0.173500,0.030102,0.286795,0.683102
7661,0.174000,0.030276,0.287448,0.682276
7662,0.171400,0.029378,0.284044,0.686578
7663,0.166500,0.027722,0.277556,0.694722
7664,0.161750,0.026163,0.271174,0.702663
7665,0.164150,0.026945,0.274410,0.698645
7666,0.165800,0.027490,0.276621,0.695890
7667,0.167100,0.027922,0.278355,0.693722
7668,0.164100,0.026929,0.274342,0.698729
7669,0.167900,0.028190,0.279419,0.692390
7670,0.168300,0.028325,0.279950,0.691725
7671,0.165700,0.027456,0.276487,0.696056
7672,0.162050,0.026260,0.271580,0.702160
7673,0.158100,0.024996,0.266209,0.708796
7674,0.160600,0.025792,0.269615,0.704592
7675,0.158900,0.025249,0.267302,0.707449
7676,0.158850,0.025233,0.267233,0.707533
7677,0.156850,0.024602,0.264496,0.710902
7678,0.158800,0.025217,0.267165,0.707617
7679,0.157300,0.024743,0.265113,0.710143
7680,0.160400,0.025728,0.269344,0.704928
7681,0.157300,0.024743,0.265113,0.710143
7682,0.155200,0.024087,0.262226,0.713687
7683,0.151500,0.022952,0.257095,0.719952
7684,0.153200,0.023470,0.259460,0.717070
7685,0.152300,0.023195,0.258209,0.718595
7686,0.152700,0.023317,0.258765,0.717917
7687,0.152400,0.023226,0.258348,0.718426
7688,0.146250,0.021389,0.249722,0.728889
7689,0.144050,0.020750,0.246599,0.732650
7690,0.141100,0.019909,0.242382,0.737709
7691,0.143800,0.020678,0.246243,0.733078
7692,0.145600,0.021199,0.248801,0.729999
7693,0.145700,0.021228,0.248943,0.729828
7694,0.148200,0.021963,0.252474,0.725563
7695,0.149800,0.022440,0.254720,0.722840
7696,0.145600,0.021199,0.248801,0.729999
7697,0.142850,0.020406,0.244888,0.734706
7698,0.148100,0.021934,0.252333,0.725734
7699,0.149850,0.022455,0.254790,0.722755
7700,0.154650,0.023917,0.261467,0.714617
7701,0.156150,0.024383,0.263534,0.712083
7702,0.154850,0.023979,0.261743,0.714279
7703,0.155950,0.024320,0.263259,0.712420
7704,0.154300,0.023808,0.260983,0.715208
7705,0.154200,0.023778,0.260845,0.715378
7706,0.154600,0.023901,0.261398,0.714701
7707,0.154500,0.023870,0.261260,0.714870
7708,0.154600,0.023901,0.261398,0.714701
7709,0.148800,0.022141,0.253317,0.724541
7710,0.147600,0.021786,0.251628,0.726586
7711,0.146050,0.021331,0.249439,0.729231
7712,0.143550,0.020607,0.245887,0.733507
7713,0.146150,0.021360,0.249580,0.729060
7714,0.148150,0.021948,0.252403,0.725648
7715,0.154000,0.023716,0.260568,0.715716
7716,0.151800,0.023043,0.257514,0.719443
7717,0.155100,0.024056,0.262088,0.713856
7718,0.152000,0.023104,0.257792,0.719104
7719,0.151850,0.023058,0.257583,0.719358
7720,0.153250,0.023486,0.259529,0.716986
7721,0.154300,0.023808,0.260983,0.715208
7722,0.157050,0.024665,0.264771,0.710565
7723,0.154950,0.024010,0.261881,0.714110
7724,0.150100,0.022530,0.255140,0.722330
7725,0.151500,0.022952,0.257095,0.719952
7726,0.150650,0.022695,0.255909,0.721395
7727,0.151800,0.023043,0.257514,0.719443
7728,0.151550,0.022967,0.257165,0.719867
7729,0.152950,0.023394,0.259113,0.717494
7730,0.150450,0.022635,0.255630,0.721735
7731,0.152800,0.023348,0.258904,0.717748
7732,0.152300,0.023195,0.258209,0.718595
7733,0.152300,0.023195,0.258209,0.718595
7734,0.154750,0.023948,0.261605,0.714448
7735,0.153900,0.023685,0.260430,0.715885
7736,0.156850,0.024602,0.264496,0.710902
7737,0.153700,0.023624,0.260153,0.716224
7738,0.149050,0.022216,0.253668,0.724116
7739,0.156550,0.024508,0.264084,0.711408
7740,0.156750,0.024571,0.264359,0.711071
7741,0.159250,0.025361,0.267779,0.706861
7742,0.163300,0.026667,0.273266,0.700067
7743,0.161250,0.026002,0.270497,0.703502
7744,0.159300,0.025376,0.267847,0.706776
7745,0.159500,0.025440,0.268120,0.706440
7746,0.157150,0.024696,0.264908,0.710396
7747,0.153550,0.023578,0.259945,0.716478
7748,0.150700,0.022710,0.255979,0.721310
7749,0.150150,0.022545,0.255210,0.722245
7750,0.145500,0.021170,0.248660,0.730170
7751,0.145800,0.021258,0.249085,0.729658
7752,0.145900,0.021287,0.249226,0.729487
7753,0.147750,0.021830,0.251840,0.726330
7754,0.150150,0.022545,0.255210,0.722245
7755,0.150450,0.022635,0.255630,0.721735
7756,0.151550,0.022967,0.257165,0.719867
7757,0.150000,0.022500,0.255000,0.722500
7758,0.153300,0.023501,0.259598,0.716901
7759,0.153300,0.023501,0.259598,0.716901
7760,0.152050,0.023119,0.257862,0.719019
7761,0.151250,0.022877,0.256747,0.720377
7762,0.149350,0.022305,0.254089,0.723605
7763,0.143300,0.020535,0.245530,0.733935
7764,0.143750,0.020664,0.246172,0.733164
7765,0.142600,0.020335,0.244530,0.735135
7766,0.144450,0.020866,0.247168,0.731966
7767,0.144500,0.020880,0.247240,0.731880
7768,0.144950,0.021011,0.247879,0.731111
7769,0.143050,0.020463,0.245173,0.734363
7770,0.138400,0.019155,0.238491,0.742355
7771,0.140650,0.019782,0.241735,0.738482
7772,0.141700,0.020079,0.243242,0.736679
7773,0.141000,0.019881,0.242238,0.737881
7774,0.140800,0.019825,0.241951,0.738225
7775,0.139650,0.019502,0.240296,0.740202
7776,0.139150,0.019363,0.239575,0.741063
7777,0.141400,0.019994,0.242812,0.737194
7778,0.141850,0.020121,0.243457,0.736421
7779,0.144100,0.020765,0.246670,0.732565
7780,0.144650,0.020924,0.247453,0.731624
7781,0.149300,0.022290,0.254019,0.723690
7782,0.150350,0.022605,0.255490,0.721905
7783,0.153550,0.023578,0.259945,0.716478
7784,0.152900,0.023378,0.259043,0.717578
7785,0.156800,0.024586,0.264428,0.710986
7786,0.157000,0.024649,0.264702,0.710649
7787,0.161200,0.025985,0.270429,0.703585
7788,0.162200,0.026309,0.271782,0.701909
7789,0.162350,0.026358,0.271985,0.701658
7790,0.164550,0.027077,0.274947,0.697977
7791,0.161150,0.025969,0.270361,0.703669
7792,0.162500,0.026406,0.272188,0.701406
7793,0.161350,0.026034,0.270632,0.703334
7794,0.159900,0.025568,0.268664,0.705768
7795,0.153750,0.023639,0.260222,0.716139
7796,0.158050,0.024980,0.266140,0.708880
7797,0.154150,0.023762,0.260776,0.715462
7798,0.156550,0.024508,0.264084,0.711408
7799,0.154150,0.023762,0.260776,0.715462
7800,0.153150,0.023455,0.259390,0.717155
7801,0.150250,0.022575,0.255350,0.722075
7802,0.151750,0.023028,0.257444,0.719528
7803,0.156600,0.024524,0.264153,0.711324
7804,0.155350,0.024134,0.262433,0.713434
7805,0.155950,0.024320,0.263259,0.712420
7806,0.156200,0.024398,0.263603,0.711998
7807,0.155450,0.024165,0.262571,0.713265
7808,0.158700,0.025186,0.267029,0.707786
7809,0.160950,0.025905,0.270090,0.704005
7810,0.157250,0.024728,0.265045,0.710228
7811,0.154600,0.023901,0.261398,0.714701
7812,0.159450,0.025424,0.268051,0.706524
7813,0.160250,0.025680,0.269140,0.705180
7814,0.162200,0.026309,0.271782,0.701909
7815,0.163800,0.026830,0.273939,0.699230
7816,0.159700,0.025504,0.268392,0.706104
7817,0.160650,0.025808,0.269683,0.704508
7818,0.157000,0.024649,0.264702,0.710649
7819,0.158800,0.025217,0.267165,0.707617
7820,0.161700,0.026147,0.271106,0.702747
7821,0.166050,0.027573,0.276955,0.695473
7822,0.166850,0.027839,0.278022,0.694139
7823,0.166650,0.027772,0.277756,0.694472
7824,0.165700,0.027456,0.276487,0.696056
7825,0.164800,0.027159,0.275282,0.697559
7826,0.165700,0.027456,0.276487,0.696056
7827,0.170000,0.028900,0.282200,0.688900
7828,0.170950,0.029224,0.283452,0.687324
7829,0.169900,0.028866,0.282068,0.689066
7830,0.170950,0.029224,0.283452,0.687324
7831,0.170600,0.029104,0.282991,0.687904
7832,0.169200,0.028629,0.281143,0.690229
7833,0.167250,0.027973,0.278555,0.693473
7834,0.165850,0.027506,0.276688,0.695806
7835,0.162850,0.026520,0.272660,0.700820
7836,0.164200,0.026962,0.274477,0.698562
7837,0.164750,0.027143,0.275215,0.697643
7838,0.165800,0.027490,0.276621,0.695890
7839,0.166050,0.027573,0.276955,0.695473
7840,0.164500,0.027060,0.274879,0.698060
7841,0.167600,0.028090,0.279020,0.692890
7842,0.164500,0.027060,0.274879,0.698060
7843,0.161250,0.026002,0.270497,0.703502
7844,0.163750,0.026814,0.273872,0.699314
7845,0.164300,0.026994,0.274611,0.698394
7846,0.163800,0.026830,0.273939,0.699230
7847,0.159250,0.025361,0.267779,0.706861
7848,0.162200,0.026309,0.271782,0.701909
7849,0.161250,0.026002,0.270497,0.703502
7850,0.161850,0.026195,0.271309,0.702495
7851,0.165150,0.027275,0.275751,0.696975
7852,0.162700,0.026471,0.272457,0.701071
7853,0.158500,0.025122,0.266756,0.708122
7854,0.153700,0.023624,0.260153,0.716224
7855,0.150600,0.022680,0.255839,0.721480
7856,0.153350,0.023516,0.259668,0.716816
7857,0.150150,0.022545,0.255210,0.722245
7858,0.153600,0.023593,0.260014,0.716393
7859,0.156650,0.024539,0.264222,0.711239
7860,0.156400,0.024461,0.263878,0.711661
7861,0.155300,0.024118,0.262364,0.713518
7862,0.158850,0.025233,0.267233,0.707533
7863,0.156250,0.024414,0.263672,0.711914
7864,0.159550,0.025456,0.268188,0.706356
7865,0.157700,0.024869,0.265661,0.709469
7866,0.154450,0.023855,0.261190,0.714955
7867,0.158650,0.025170,0.266960,0.707870
7868,0.159350,0.025392,0.267915,0.706692
7869,0.160550,0.025776,0.269547,0.704676
7870,0.160350,0.025712,0.269276,0.705012
7871,0.160800,0.025857,0.269887,0.704257
7872,0.160900,0.025889,0.270022,0.704089
7873,0.161850,0.026195,0.271309,0.702495
7874,0.163100,0.026602,0.272997,0.700402
7875,0.161400,0.026050,0.270700,0.703250
7876,0.163800,0.026830,0.273939,0.699230
7877,0.161500,0.026082,0.270836,0.703082
7878,0.164850,0.027176,0.275349,0.697476
7879,0.165350,0.027341,0.276019,0.696641
7880,0.165500,0.027390,0.276220,0.696390
7881,0.168500,0.028392,0.280216,0.691392
7882,0.167300,0.027989,0.278621,0.693389
7883,0.164950,0.027209,0.275483,0.697309
7884,0.167200,0.027956,0.278488,0.693556
7885,0.166600,0.027756,0.277689,0.694556
7886,0.166600,0.027756,0.277689,0.694556
7887,0.170300,0.029002,0.282596,0.688402
7888,0.165000,0.027225,0.275550,0.697225
7889,0.160700,0.025824,0.269751,0.704424
7890,0.159400,0.025408,0.267983,0.706608
7891,0.159450,0.025424,0.268051,0.706524
7892,0.157200,0.024712,0.264976,0.710312
7893,0.154300,0.023808,0.260983,0.715208
7894,0.157650,0.024854,0.265593,0.709554
7895,0.158500,0.025122,0.266756,0.708122
7896,0.156950,0.024633,0.264633,0.710733
7897,0.155000,0.024025,0.261950,0.714025
7898,0.157350,0.024759,0.265182,0.710059
7899,0.155750,0.024258,0.262984,0.712758
7900,0.149000,0.022201,0.253598,0.724201
7901,0.146500,0.021462,0.250076,0.728462
7902,0.146800,0.021550,0.250500,0.727950
7903,0.149650,0.022395,0.254510,0.723095
7904,0.146700,0.021521,0.250358,0.728121
7905,0.144550,0.020895,0.247311,0.731795
7906,0.141900,0.020136,0.243529,0.736336
7907,0.143800,0.020678,0.246243,0.733078
7908,0.143500,0.020592,0.245815,0.733592
7909,0.139150,0.019363,0.239575,0.741063
7910,0.141650,0.020065,0.243171,0.736765
7911,0.138600,0.019210,0.238780,0.742010
7912,0.134650,0.018131,0.233039,0.748831
7913,0.132750,0.017623,0.230255,0.752123
7914,0.133200,0.017742,0.230916,0.751342
7915,0.133350,0.017782,0.231136,0.751082
7916,0.134200,0.018010,0.232381,0.749610
7917,0.134650,0.018131,0.233039,0.748831
7918,0.134850,0.018185,0.233331,0.748485
7919,0.136050,0.018510,0.235081,0.746410
7920,0.137050,0.018783,0.236535,0.744683
7921,0.138900,0.019293,0.239214,0.741493
7922,0.138100,0.019072,0.238057,0.742872
7923,0.139550,0.019474,0.240152,0.740374
7924,0.139700,0.019516,0.240368,0.740116
7925,0.140300,0.019684,0.241232,0.739084
7926,0.136800,0.018714,0.236172,0.745114
7927,0.136700,0.018687,0.236026,0.745287
7928,0.138200,0.019099,0.238202,0.742699
7929,0.136900,0.018742,0.236317,0.744942
7930,0.136900,0.018742,0.236317,0.744942
7931,0.138550,0.019196,0.238708,0.742096
7932,0.139500,0.019460,0.240080,0.740460
7933,0.142050,0.020178,0.243744,0.736078
7934,0.144500,0.020880,0.247240,0.731880
7935,0.142500,0.020306,0.244387,0.735306
7936,0.141000,0.019881,0.242238,0.737881
7937,0.136750,0.018701,0.236099,0.745201
7938,0.136350,0.018591,0.235517,0.745891
7939,0.136800,0.018714,0.236172,0.745114
7940,0.138000,0.019044,0.237912,0.743044
7941,0.135200,0.018279,0.233842,0.747879
7942,0.134250,0.018023,0.232454,0.749523
7943,0.133600,0.017849,0.231502,0.750649
7944,0.128200,0.016435,0.223530,0.760035
7945,0.126400,0.015977,0.220846,0.763177
7946,0.122450,0.014994,0.214912,0.770094
7947,0.119600,0.014304,0.210592,0.775104
7948,0.124600,0.015525,0.218150,0.766325
7949,0.125500,0.015750,0.219500,0.764750
7950,0.123700,0.015302,0.216797,0.767902
7951,0.124650,0.015538,0.218225,0.766238
7952,0.127300,0.016205,0.222189,0.761605
7953,0.124850,0.015588,0.218525,0.765888
7954,0.120850,0.014605,0.212491,0.772905
7955,0.117600,0.013830,0.207540,0.778630
7956,0.116400,0.013549,0.205702,0.780749
7957,0.113150,0.012803,0.200694,0.786503
7958,0.112200,0.012589,0.199222,0.788189
7959,0.114000,0.012996,0.202008,0.784996
7960,0.110950,0.012310,0.197280,0.790410
7961,0.110700,0.012254,0.196891,0.790854
7962,0.112200,0.012589,0.199222,0.788189
7963,0.109250,0.011936,0.194629,0.793436
7964,0.108100,0.011686,0.192829,0.795486
7965,0.109750,0.012045,0.195410,0.792545
7966,0.111200,0.012365,0.197669,0.789965
7967,0.112350,0.012623,0.199455,0.787923
7968,0.114050,0.013007,0.202085,0.784907
7969,0.114500,0.013110,0.202780,0.784110
7970,0.115650,0.013375,0.204550,0.782075
7971,0.117900,0.013900,0.207999,0.778100
