Generation,A1_Frequency,A1A1_Frequency,A1A2_Frequency,A2A2_Frequency
2143,0.477300,0.227815,0.498969,0.273215
2144,0.477950,0.228436,0.499028,0.272536
2145,0.477800,0.228293,0.499014,0.272693
2146,0.478600,0.229058,0.499084,0.271858
2147,0.470750,0.221606,0.498289,0.280106
2148,0.467250,0.218323,0.497855,0.283823
2149,0.467850,0.218884,0.497933,0.283184
2150,0.465250,0.216458,0.497585,0.285958
2151,0.463000,0.214369,0.497262,0.288369
2152,0.468900,0.219867,0.498066,0.282067
2153,0.470250,0.221135,0.498230,0.280635
2154,0.470900,0.221747,0.498306,0.279947
2155,0.469450,0.220383,0.498133,0.281483
2156,0.470800,0.221653,0.498295,0.280053
2157,0.472050,0.222831,0.498438,0.278731
2158,0.469300,0.220242,0.498115,0.281642
2159,0.473600,0.224297,0.498606,0.277097
2160,0.470850,0.221700,0.498301,0.280000
2161,0.471550,0.222359,0.498381,0.279259
2162,0.471800,0.222595,0.498410,0.278995
2163,0.472300,0.223067,0.498465,0.278467
2164,0.477900,0.228388,0.499023,0.272588
2165,0.481350,0.231698,0.499304,0.268998
2166,0.482550,0.232855,0.499391,0.267755
2167,0.482400,0.232710,0.499380,0.267910
2168,0.476450,0.227005,0.498891,0.274105
2169,0.471650,0.222454,0.498393,0.279154
2170,0.474050,0.224723,0.498653,0.276623
2171,0.474500,0.225150,0.498700,0.276150
2172,0.474550,0.225198,0.498705,0.276098
2173,0.474450,0.225103,0.498694,0.276203
2174,0.473400,0.224108,0.498585,0.277308
2175,0.473400,0.224108,0.498585,0.277308
2176,0.466800,0.217902,0.497796,0.284302
2177,0.464050,0.215342,0.497415,0.287242
2178,0.457950,0.209718,0.496464,0.293818
2179,0.458850,0.210543,0.496613,0.292843
2180,0.463200,0.214554,0.497292,0.288154
2181,0.458300,0.210039,0.496522,0.293439
2182,0.457050,0.208895,0.496311,0.294795
2183,0.455900,0.207845,0.496110,0.296045
2184,0.460250,0.211830,0.496840,0.291330
2185,0.459950,0.211554,0.496792,0.291654
2186,0.458200,0.209947,0.496506,0.293547
2187,0.457550,0.209352,0.496396,0.294252
2188,0.458550,0.210268,0.496564,0.293168
2189,0.457100,0.208940,0.496319,0.294740
2190,0.449250,0.201826,0.494849,0.303326
2191,0.453700,0.205844,0.495713,0.298444
2192,0.458450,0.210176,0.496547,0.293276
2193,0.458850,0.210543,0.496613,0.292843
2194,0.457550,0.209352,0.496396,0.294252
2195,0.457150,0.208986,0.496328,0.294686
2196,0.456950,0.208803,0.496293,0.294903
2197,0.459750,0.211370,0.496760,0.291870
2198,0.461600,0.213075,0.497051,0.289875
2199,0.460850,0.212383,0.496935,0.290683
2200,0.461650,0.213121,0.497059,0.289821
2201,0.454950,0.206980,0.495941,0.297080
2202,0.457100,0.208940,0.496319,0.294740
2203,0.450400,0.202860,0.495080,0.302060
2204,0.450250,0.202725,0.495050,0.302225
2205,0.453600,0.205753,0.495694,0.298553
2206,0.449100,0.201691,0.494818,0.303491
2207,0.451700,0.204033,0.495334,0.300633
2208,0.448050,0.200749,0.494602,0.304649
2209,0.448900,0.201511,0.494778,0.303711
2210,0.449350,0.201915,0.494869,0.303215
2211,0.441900,0.195276,0.493249,0.311476
2212,0.443500,0.196692,0.493615,0.309692
2213,0.439650,0.193292,0.492716,0.313992
2214,0.439250,0.192941,0.492619,0.314441
2215,0.440150,0.193732,0.492836,0.313432
2216,0.435850,0.189965,0.491770,0.318265
2217,0.439250,0.192941,0.492619,0.314441
2218,0.438650,0.192414,0.492472,0.315114
2219,0.436550,0.190576,0.491948,0.317476
2220,0.443050,0.196293,0.493513,0.310193
2221,0.439950,0.193556,0.492788,0.313656
2222,0.440500,0.194040,0.492920,0.313040
2223,0.443350,0.196559,0.493582,0.309859
2224,0.433050,0.187532,0.491035,0.321432
2225,0.437800,0.191669,0.492262,0.316069
2226,0.438700,0.192458,0.492485,0.315058
2227,0.432150,0.186754,0.490793,0.322454
2228,0.433400,0.187836,0.491129,0.321036
2229,0.433300,0.187749,0.491102,0.321149
2230,0.433350,0.187792,0.491116,0.321092
2231,0.438250,0.192063,0.492374,0.315563
2232,0.439000,0.192721,0.492558,0.314721
2233,0.448550,0.201197,0.494706,0.304097
2234,0.447650,0.200391,0.494519,0.305091
2235,0.444000,0.197136,0.493728,0.309136
2236,0.442650,0.195939,0.493422,0.310639
2237,0.432650,0.187186,0.490928,0.321886
2238,0.433700,0.188096,0.491209,0.320696
2239,0.439000,0.192721,0.492558,0.314721
2240,0.442200,0.195541,0.493318,0.311141
2241,0.444000,0.197136,0.493728,0.309136
2242,0.445250,0.198248,0.494005,0.307748
2243,0.450600,0.203040,0.495119,0.301840
2244,0.449650,0.202185,0.494930,0.302885
2245,0.451550,0.203897,0.495305,0.300797
2246,0.453100,0.205300,0.495601,0.299100
2247,0.452450,0.204711,0.495478,0.299811
2248,0.451100,0.203491,0.495218,0.301291
2249,0.453400,0.205572,0.495657,0.298772
2250,0.459600,0.211232,0.496736,0.292032
2251,0.459650,0.211278,0.496744,0.291978
2252,0.456950,0.208803,0.496293,0.294903
2253,0.461300,0.212798,0.497005,0.290198
2254,0.464100,0.215389,0.497422,0.287189
2255,0.463150,0.214508,0.497284,0.288208
2256,0.462550,0.213953,0.497195,0.288853
2257,0.465250,0.216458,0.497585,0.285958
2258,0.467550,0.218603,0.497894,0.283503
2259,0.472200,0.222973,0.498454,0.278573
2260,0.474600,0.225245,0.498710,0.276045
2261,0.476350,0.226909,0.498881,0.274209
2262,0.480000,0.230400,0.499200,0.270400
2263,0.474150,0.224818,0.498664,0.276518
2264,0.475600,0.226195,0.498809,0.274995
2265,0.473050,0.223776,0.498547,0.277676
2266,0.470200,0.221088,0.498224,0.280688
2267,0.471400,0.222218,0.498364,0.279418
2268,0.475800,0.226386,0.498829,0.274786
2269,0.472200,0.222973,0.498454,0.278573
2270,0.470750,0.221606,0.498289,0.280106
2271,0.468900,0.219867,0.498066,0.282067
2272,0.465850,0.217016,0.497668,0.285316
2273,0.470450,0.221323,0.498254,0.280423
2274,0.472350,0.223115,0.498471,0.278415
2275,0.469900,0.220806,0.498188,0.281006
2276,0.466150,0.217296,0.497708,0.284996
2277,0.466150,0.217296,0.497708,0.284996
2278,0.462900,0.214276,0.497247,0.288476
2279,0.463250,0.214601,0.497299,0.288101
2280,0.465700,0.216876,0.497647,0.285476
2281,0.466100,0.217249,0.497702,0.285049
2282,0.465900,0.217063,0.497674,0.285263
2283,0.464600,0.215853,0.497494,0.286653
2284,0.465000,0.216225,0.497550,0.286225
2285,0.459700,0.211324,0.496752,0.291924
2286,0.461550,0.213028,0.497043,0.289928
2287,0.466400,0.217529,0.497742,0.284729
2288,0.471800,0.222595,0.498410,0.278995
2289,0.471050,0.221888,0.498324,0.279788
2290,0.474850,0.225483,0.498735,0.275783
2291,0.476300,0.226862,0.498877,0.274262
2292,0.475750,0.226338,0.498824,0.274838
2293,0.474250,0.224913,0.498674,0.276413
2294,0.470650,0.221511,0.498277,0.280211
2295,0.470550,0.221417,0.498265,0.280317
2296,0.469550,0.220477,0.498146,0.281377
2297,0.470150,0.221041,0.498218,0.280741
2298,0.468900,0.219867,0.498066,0.282067
2299,0.471200,0.222029,0.498341,0.279629
2300,0.467500,0.218556,0.497887,0.283556
2301,0.472400,0.223162,0.498476,0.278362
2302,0.474800,0.225435,0.498730,0.275835
2303,0.477150,0.227672,0.498956,0.273372
2304,0.476450,0.227005,0.498891,0.274105
2305,0.476100,0.226671,0.498858,0.274471
2306,0.477800,0.228293,0.499014,0.272693
2307,0.476750,0.227291,0.498919,0.273791
2308,0.477400,0.227911,0.498978,0.273111
2309,0.473650,0.224344,0.498611,0.277044
2310,0.470050,0.220947,0.498206,0.280847
2311,0.469250,0.220196,0.498109,0.281696
2312,0.475300,0.225910,0.498780,0.275310
2313,0.480300,0.230688,0.499224,0.270088
2314,0.477400,0.227911,0.498978,0.273111
2315,0.478250,0.228723,0.499054,0.272223
2316,0.475000,0.225625,0.498750,0.275625
2317,0.480850,0.231217,0.499267,0.269517
2318,0.479950,0.230352,0.499196,0.270452
2319,0.479750,0.230160,0.499180,0.270660
2320,0.475250,0.225863,0.498775,0.275363
2321,0.475300,0.225910,0.498780,0.275310
2322,0.478700,0.229154,0.499093,0.271754
2323,0.473850,0.224534,0.498632,0.276834
2324,0.472350,0.223115,0.498471,0.278415
2325,0.469150,0.220102,0.498097,0.281802
2326,0.473400,0.224108,0.498585,0.277308
2327,0.468750,0.219727,0.498047,0.282227
2328,0.463150,0.214508,0.497284,0.288208
2329,0.464900,0.216132,0.497536,0.286332
2330,0.468950,0.219914,0.498072,0.282014
2331,0.468100,0.219118,0.497965,0.282918
2332,0.465600,0.216783,0.497633,0.285583
2333,0.464600,0.215853,0.497494,0.286653
2334,0.466950,0.218042,0.497815,0.284142
2335,0.461300,0.212798,0.497005,0.290198
2336,0.458550,0.210268,0.496564,0.293168
2337,0.462700,0.214091,0.497217,0.288691
2338,0.462400,0.213814,0.497172,0.289014
2339,0.462400,0.213814,0.497172,0.289014
2340,0.467950,0.218977,0.497946,0.283077
2341,0.464700,0.215946,0.497508,0.286546
2342,0.469750,0.220665,0.498170,0.281165
2343,0.469300,0.220242,0.498115,0.281642
2344,0.467250,0.218323,0.497855,0.283823
2345,0.466450,0.217576,0.497749,0.284676
2346,0.466250,0.217389,0.497722,0.284889
2347,0.468750,0.219727,0.498047,0.282227
2348,0.469050,0.220008,0.498084,0.281908
2349,0.465350,0.216551,0.497599,0.285851
2350,0.463850,0.215157,0.497386,0.287457
2351,0.460050,0.211646,0.496808,0.291546
2352,0.461800,0.213259,0.497082,0.289659
2353,0.464250,0.215528,0.497444,0.287028
2354,0.465300,0.216504,0.497592,0.285904
2355,0.457250,0.209078,0.496345,0.294578
2356,0.457800,0.209581,0.496438,0.293981
2357,0.456000,0.207936,0.496128,0.295936
2358,0.457800,0.209581,0.496438,0.293981
2359,0.454900,0.206934,0.495932,0.297134
2360,0.457650,0.209444,0.496413,0.294144
2361,0.455150,0.207162,0.495977,0.296862
2362,0.461850,0.213305,0.497089,0.289605
2363,0.463400,0.214740,0.497321,0.287940
2364,0.457250,0.209078,0.496345,0.294578
2365,0.456850,0.208712,0.496276,0.295012
2366,0.455400,0.207389,0.496022,0.296589
2367,0.450100,0.202590,0.495020,0.302390
2368,0.446700,0.199541,0.494318,0.306141
2369,0.443800,0.196958,0.493683,0.309358
2370,0.446250,0.199139,0.494222,0.306639
2371,0.451450,0.203807,0.495286,0.300907
2372,0.449050,0.201646,0.494808,0.303546
2373,0.446900,0.199720,0.494361,0.305920
2374,0.444400,0.197491,0.493817,0.308691
2375,0.442850,0.196116,0.493468,0.310416
2376,0.447150,0.199943,0.494414,0.305643
2377,0.453250,0.205436,0.495629,0.298936
2378,0.458250,0.209993,0.496514,0.293493
2379,0.461150,0.212659,0.496981,0.290359
2380,0.461150,0.212659,0.496981,0.290359
2381,0.468850,0.219820,0.498059,0.282120
2382,0.472300,0.223067,0.498465,0.278467
2383,0.472150,0.222926,0.498449,0.278626
2384,0.474850,0.225483,0.498735,0.275783
2385,0.473200,0.223918,0.498564,0.277518
2386,0.469900,0.220806,0.498188,0.281006
2387,0.473350,0.224060,0.498580,0.277360
2388,0.471300,0.222124,0.498353,0.279524
2389,0.470200,0.221088,0.498224,0.280688
2390,0.475250,0.225863,0.498775,0.275363
2391,0.475500,0.226100,0.498799,0.275100
2392,0.473100,0.223824,0.498553,0.277624
2393,0.472800,0.223540,0.498520,0.277940
2394,0.466600,0.217716,0.497769,0.284516
2395,0.465550,0.216737,0.497626,0.285637
2396,0.458850,0.210543,0.496613,0.292843
2397,0.456250,0.208164,0.496172,0.295664
2398,0.450750,0.203176,0.495149,0.301676
2399,0.450200,0.202680,0.495040,0.302280
2400,0.447100,0.199898,0.494403,0.305698
2401,0.453050,0.205254,0.495591,0.299154
2402,0.453150,0.205345,0.495610,0.299045
2403,0.453100,0.205300,0.495601,0.299100
2404,0.448100,0.200794,0.494613,0.304594
2405,0.446350,0.199228,0.494243,0.306528
2406,0.455000,0.207025,0.495950,0.297025
2407,0.455300,0.207298,0.496004,0.296698
2408,0.454550,0.206616,0.495869,0.297516
2409,0.454900,0.206934,0.495932,0.297134
2410,0.456500,0.208392,0.496215,0.295392
2411,0.460800,0.212337,0.496927,0.290737
2412,0.464300,0.215574,0.497451,0.286974
2413,0.456800,0.208666,0.496268,0.295066
2414,0.458550,0.210268,0.496564,0.293168
2415,0.461450,0.212936,0.497028,0.290036
2416,0.463200,0.214554,0.497292,0.288154
2417,0.456250,0.208164,0.496172,0.295664
2418,0.456850,0.208712,0.496276,0.295012
2419,0.455800,0.207754,0.496093,0.296154
2420,0.454600,0.206661,0.495878,0.297461
2421,0.454450,0.206525,0.495850,0.297625
2422,0.445750,0.198693,0.494114,0.307193
2423,0.441500,0.194922,0.493156,0.311922
2424,0.442850,0.196116,0.493468,0.310416
2425,0.448200,0.200883,0.494634,0.304483
2426,0.448450,0.201107,0.494685,0.304207
2427,0.448400,0.201063,0.494675,0.304263
2428,0.448200,0.200883,0.494634,0.304483
2429,0.446550,0.199407,0.494286,0.306307
2430,0.444200,0.197314,0.493773,0.308914
2431,0.441350,0.194790,0.493120,0.312090
2432,0.440850,0.194349,0.493003,0.312649
2433,0.442450,0.195762,0.493376,0.310862
2434,0.439950,0.193556,0.492788,0.313656
2435,0.440050,0.193644,0.492812,0.313544
2436,0.434250,0.188573,0.491354,0.320073
2437,0.430500,0.185330,0.490339,0.324330
2438,0.432900,0.187402,0.490995,0.321602
2439,0.435300,0.189486,0.491628,0.318886
2440,0.438400,0.192195,0.492411,0.315395
2441,0.437450,0.191363,0.492175,0.316463
2442,0.434050,0.188399,0.491301,0.320299
2443,0.441550,0.194966,0.493167,0.311866
2444,0.442550,0.195851,0.493399,0.310751
2445,0.439350,0.193028,0.492643,0.314328
2446,0.442500,0.195806,0.493387,0.310806
2447,0.445750,0.198693,0.494114,0.307193
2448,0.451450,0.203807,0.495286,0.300907
2449,0.447600,0.200346,0.494508,0.305146
2450,0.443600,0.196781,0.493638,0.309581
2451,0.453000,0.205209,0.495582,0.299209
2452,0.452350,0.204621,0.495459,0.299921
2453,0.448100,0.200794,0.494613,0.304594
2454,0.448100,0.200794,0.494613,0.304594
2455,0.445950,0.198871,0.494157,0.306971
2456,0.446800,0.199630,0.494340,0.306030
2457,0.446500,0.199362,0.494275,0.306362
2458,0.444150,0.197269,0.493762,0.308969
2459,0.442800,0.196072,0.493456,0.310472
2460,0.450350,0.202815,0.495070,0.302115
2461,0.452200,0.204485,0.495430,0.300085
2462,0.453950,0.206071,0.495759,0.298171
2463,0.453950,0.206071,0.495759,0.298171
2464,0.454200,0.206298,0.495805,0.297898
2465,0.452850,0.205073,0.495554,0.299373
2466,0.452400,0.204666,0.495468,0.299866
2467,0.450050,0.202545,0.495010,0.302445
2468,0.451450,0.203807,0.495286,0.300907
2469,0.450300,0.202770,0.495060,0.302170
2470,0.456300,0.208210,0.496181,0.295610
2471,0.455100,0.207116,0.495968,0.296916
2472,0.449500,0.202050,0.494899,0.303050
2473,0.448950,0.201556,0.494788,0.303656
2474,0.444600,0.197669,0.493862,0.308469
2475,0.445450,0.198426,0.494049,0.307526
2476,0.448550,0.201197,0.494706,0.304097
2477,0.445700,0.198648,0.494103,0.307248
2478,0.443400,0.196604,0.493593,0.309804
2479,0.445000,0.198025,0.493950,0.308025
2480,0.446350,0.199228,0.494243,0.306528
2481,0.451800,0.204123,0.495354,0.300523
2482,0.446600,0.199452,0.494297,0.306252
2483,0.444650,0.197714,0.493873,0.308414
2484,0.448800,0.201421,0.494757,0.303821
2485,0.447450,0.200212,0.494477,0.305312
2486,0.454850,0.206889,0.495923,0.297189
2487,0.453350,0.205526,0.495648,0.298826
2488,0.452550,0.204802,0.495497,0.299702
2489,0.450100,0.202590,0.495020,0.302390
2490,0.447300,0.200077,0.494445,0.305477
2491,0.446550,0.199407,0.494286,0.306307
2492,0.437500,0.191406,0.492188,0.316406
2493,0.436500,0.190532,0.491936,0.317532
2494,0.434450,0.188747,0.491406,0.319847
2495,0.440400,0.193952,0.492896,0.313152
2496,0.438900,0.192633,0.492534,0.314833
2497,0.442000,0.195364,0.493272,0.311364
2498,0.443200,0.196426,0.493548,0.310026
2499,0.440300,0.193864,0.492872,0.313264
2500,0.446550,0.199407,0.494286,0.306307
2501,0.444150,0.197269,0.493762,0.308969
2502,0.443350,0.196559,0.493582,0.309859
2503,0.438550,0.192326,0.492448,0.315226
2504,0.442450,0.195762,0.493376,0.310862
2505,0.444050,0.197180,0.493739,0.309080
2506,0.450550,0.202995,0.495109,0.301895
2507,0.447700,0.200435,0.494529,0.305035
2508,0.448200,0.200883,0.494634,0.304483
2509,0.450300,0.202770,0.495060,0.302170
2510,0.450650,0.203085,0.495129,0.301785
2511,0.459000,0.210681,0.496638,0.292681
2512,0.458800,0.210497,0.496605,0.292897
2513,0.453900,0.206025,0.495750,0.298225
2514,0.457300,0.209123,0.496353,0.294523
2515,0.457900,0.209672,0.496455,0.293872
2516,0.463000,0.214369,0.497262,0.288369
2517,0.460450,0.212014,0.496872,0.291114
2518,0.450700,0.203130,0.495139,0.301730
2519,0.444200,0.197314,0.493773,0.308914
2520,0.450500,0.202950,0.495100,0.301950
2521,0.450050,0.202545,0.495010,0.302445
2522,0.453150,0.205345,0.495610,0.299045
2523,0.448150,0.200838,0.494623,0.304538
2524,0.449700,0.202230,0.494940,0.302830
2525,0.451650,0.203988,0.495325,0.300688
2526,0.454600,0.206661,0.495878,0.297461
2527,0.460700,0.212244,0.496911,0.290844
2528,0.459000,0.210681,0.496638,0.292681
2529,0.457550,0.209352,0.496396,0.294252
2530,0.453450,0.205617,0.495666,0.298717
2531,0.452350,0.204621,0.495459,0.299921
2532,0.454600,0.206661,0.495878,0.297461
2533,0.449650,0.202185,0.494930,0.302885
2534,0.448950,0.201556,0.494788,0.303656
2535,0.460250,0.211830,0.496840,0.291330
2536,0.453800,0.205934,0.495731,0.298334
2537,0.453000,0.205209,0.495582,0.299209
2538,0.453250,0.205436,0.495629,0.298936
2539,0.459150,0.210819,0.496663,0.292519
2540,0.461300,0.212798,0.497005,0.290198
2541,0.464600,0.215853,0.497494,0.286653
2542,0.466250,0.217389,0.497722,0.284889
2543,0.466450,0.217576,0.497749,0.284676
2544,0.472200,0.222973,0.498454,0.278573
2545,0.470200,0.221088,0.498224,0.280688
2546,0.472250,0.223020,0.498460,0.278520
2547,0.470400,0.221276,0.498248,0.280476
2548,0.463000,0.214369,0.497262,0.288369
2549,0.460950,0.212475,0.496950,0.290575
2550,0.463550,0.214879,0.497343,0.287779
2551,0.463550,0.214879,0.497343,0.287779
2552,0.463050,0.214415,0.497269,0.288315
2553,0.469800,0.220712,0.498176,0.281112
2554,0.469300,0.220242,0.498115,0.281642
2555,0.470250,0.221135,0.498230,0.280635
2556,0.473350,0.224060,0.498580,0.277360
2557,0.478250,0.228723,0.499054,0.272223
2558,0.478500,0.228962,0.499076,0.271962
2559,0.475650,0.226243,0.498814,0.274943
2560,0.475900,0.226481,0.498838,0.274681
2561,0.471650,0.222454,0.498393,0.279154
2562,0.470750,0.221606,0.498289,0.280106
2563,0.471900,0.222690,0.498421,0.278890
2564,0.477650,0.228150,0.499001,0.272850
2565,0.473700,0.224392,0.498617,0.276992
2566,0.473300,0.224013,0.498574,0.277413
2567,0.477950,0.228436,0.499028,0.272536
2568,0.475800,0.226386,0.498829,0.274786
2569,0.469400,0.220336,0.498127,0.281536
2570,0.470400,0.221276,0.498248,0.280476
2571,0.472400,0.223162,0.498476,0.278362
2572,0.468150,0.219164,0.497971,0.282864
2573,0.463850,0.215157,0.497386,0.287457
2574,0.457900,0.209672,0.496455,0.293872
2575,0.456050,0.207982,0.496137,0.295882
2576,0.453450,0.205617,0.495666,0.298717
2577,0.460550,0.212106,0.496887,0.291006
2578,0.458900,0.210589,0.496622,0.292789
2579,0.465050,0.216272,0.497557,0.286172
2580,0.460650,0.212198,0.496903,0.290898
2581,0.458700,0.210406,0.496589,0.293006
