Generation,A1_Frequency,A1A1_Frequency,A1A2_Frequency,A2A2_Frequency
632,0.814000,0.662596,0.302808,0.034596
633,0.814250,0.663003,0.302494,0.034503
634,0.815250,0.664633,0.301235,0.034133
635,0.812650,0.660400,0.304500,0.035100
636,0.810700,0.657234,0.306931,0.035834
637,0.812600,0.660319,0.304562,0.035119
638,0.808450,0.653591,0.309717,0.036691
639,0.809000,0.654481,0.309038,0.036481
640,0.807000,0.651249,0.311502,0.037249
641,0.806250,0.650039,0.312422,0.037539
642,0.804000,0.646416,0.315168,0.038416
643,0.800300,0.640480,0.319640,0.039880
644,0.797400,0.635847,0.323106,0.041047
645,0.798900,0.638241,0.321318,0.040441
646,0.799600,0.639360,0.320480,0.040160
647,0.797700,0.636325,0.322749,0.040925
648,0.801050,0.641681,0.318738,0.039581
649,0.800150,0.640240,0.319820,0.039940
650,0.798000,0.636804,0.322392,0.040804
651,0.793050,0.628928,0.328243,0.042828
652,0.795850,0.633377,0.324946,0.041677
653,0.794600,0.631389,0.326422,0.042189
654,0.796900,0.635050,0.323701,0.041250
655,0.795450,0.632741,0.325419,0.041841
656,0.795950,0.633536,0.324827,0.041636
657,0.791400,0.626314,0.330172,0.043514
658,0.791050,0.625760,0.330580,0.043660
659,0.788350,0.621496,0.333709,0.044796
660,0.789750,0.623705,0.332090,0.044205
661,0.787250,0.619763,0.334975,0.045263
662,0.785350,0.616775,0.337151,0.046075
663,0.786000,0.617796,0.336408,0.045796
664,0.784700,0.615754,0.337892,0.046354
665,0.785850,0.617560,0.336580,0.045860
666,0.786050,0.617875,0.336351,0.045775
667,0.783000,0.613089,0.339822,0.047089
668,0.782200,0.611837,0.340726,0.047437
669,0.782700,0.612619,0.340161,0.047219
670,0.786650,0.618818,0.335664,0.045518
671,0.784750,0.615833,0.337835,0.046333
672,0.789450,0.623231,0.332437,0.044331
673,0.790050,0.624179,0.331742,0.044079
674,0.791750,0.626868,0.329764,0.043368
675,0.791750,0.626868,0.329764,0.043368
676,0.791250,0.626077,0.330347,0.043577
677,0.794600,0.631389,0.326422,0.042189
678,0.794450,0.631151,0.326598,0.042251
679,0.794600,0.631389,0.326422,0.042189
680,0.792400,0.627898,0.329004,0.043098
681,0.794300,0.630912,0.326775,0.042312
682,0.796650,0.634651,0.323998,0.041351
683,0.795000,0.632025,0.325950,0.042025
684,0.796200,0.633934,0.324531,0.041534
685,0.792550,0.628136,0.328829,0.043036
686,0.791450,0.626393,0.330114,0.043493
687,0.789050,0.622600,0.332900,0.044500
688,0.794250,0.630833,0.326834,0.042333
689,0.798200,0.637123,0.322154,0.040723
690,0.800350,0.640560,0.319580,0.039860
691,0.800150,0.640240,0.319820,0.039940
692,0.795950,0.633536,0.324827,0.041636
693,0.800200,0.640320,0.319760,0.039920
694,0.797650,0.636246,0.322809,0.040946
695,0.796900,0.635050,0.323701,0.041250
696,0.798450,0.637522,0.321855,0.040622
697,0.799600,0.639360,0.320480,0.040160
698,0.800900,0.641441,0.318918,0.039641
699,0.802700,0.644327,0.316745,0.038927
700,0.802250,0.643605,0.317290,0.039105
701,0.802600,0.644167,0.316866,0.038967
702,0.799100,0.638561,0.321078,0.040361
703,0.800000,0.640000,0.320000,0.040000
704,0.802550,0.644087,0.316927,0.038987
705,0.803800,0.646094,0.315411,0.038494
706,0.803950,0.646336,0.315229,0.038436
707,0.807050,0.651330,0.311441,0.037230
708,0.802250,0.643605,0.317290,0.039105
709,0.800900,0.641441,0.318918,0.039641
710,0.801750,0.642803,0.317894,0.039303
711,0.805850,0.649394,0.312912,0.037694
712,0.806400,0.650281,0.312238,0.037481
713,0.804550,0.647301,0.314499,0.038201
714,0.804600,0.647381,0.314438,0.038181
715,0.804600,0.647381,0.314438,0.038181
716,0.807750,0.652460,0.310580,0.036960
717,0.805800,0.649314,0.312973,0.037714
718,0.809200,0.654805,0.308791,0.036405
719,0.806950,0.651168,0.311563,0.037268
720,0.808350,0.653430,0.309841,0.036730
721,0.809600,0.655452,0.308296,0.036252
722,0.809800,0.655776,0.308048,0.036176
723,0.810300,0.656586,0.307428,0.035986
724,0.807500,0.652056,0.310887,0.037056
725,0.810700,0.657234,0.306931,0.035834
726,0.810650,0.657153,0.306993,0.035853
727,0.812150,0.659588,0.305125,0.035288
728,0.812500,0.660156,0.304688,0.035156
729,0.811550,0.658613,0.305873,0.035513
730,0.813300,0.661457,0.303686,0.034857
731,0.810500,0.656910,0.307179,0.035910
732,0.817000,0.667489,0.299022,0.033489
733,0.817450,0.668225,0.298451,0.033325
734,0.818300,0.669615,0.297370,0.033015
735,0.811650,0.658776,0.305749,0.035476
736,0.815450,0.664959,0.300983,0.034059
737,0.810050,0.656181,0.307738,0.036081
738,0.811150,0.657964,0.306371,0.035664
739,0.810300,0.656586,0.307428,0.035986
740,0.814150,0.662840,0.302620,0.034540
741,0.814200,0.662922,0.302557,0.034522
742,0.814800,0.663899,0.301802,0.034299
743,0.812950,0.660888,0.304125,0.034988
744,0.811850,0.659100,0.305499,0.035400
745,0.809250,0.654886,0.308729,0.036386
746,0.812850,0.660725,0.304250,0.035025
747,0.815500,0.665040,0.300920,0.034040
748,0.813700,0.662108,0.303185,0.034708
749,0.811200,0.658045,0.306309,0.035645
750,0.810600,0.657072,0.307055,0.035872
751,0.811050,0.657802,0.306496,0.035702
752,0.807750,0.652460,0.310580,0.036960
753,0.811350,0.658289,0.306122,0.035589
754,0.812300,0.659831,0.304937,0.035231
755,0.813750,0.662189,0.303122,0.034689
756,0.809200,0.654805,0.308791,0.036405
757,0.807000,0.651249,0.311502,0.037249
758,0.806550,0.650523,0.312054,0.037423
759,0.804600,0.647381,0.314438,0.038181
760,0.807950,0.652783,0.310334,0.036883
761,0.811300,0.658208,0.306185,0.035608
762,0.809050,0.654562,0.308976,0.036462
763,0.804500,0.647220,0.314559,0.038220
764,0.806550,0.650523,0.312054,0.037423
765,0.808700,0.653996,0.309409,0.036596
766,0.808150,0.653106,0.310087,0.036806
767,0.810150,0.656343,0.307614,0.036043
768,0.812900,0.660806,0.304187,0.035006
769,0.813200,0.661294,0.303812,0.034894
770,0.816850,0.667244,0.299212,0.033544
771,0.817150,0.667734,0.298832,0.033434
772,0.821200,0.674369,0.293661,0.031969
773,0.824500,0.679800,0.289399,0.030800
774,0.821550,0.674944,0.293211,0.031844
775,0.822050,0.675766,0.292568,0.031666
776,0.821600,0.675027,0.293147,0.031827
777,0.822500,0.676506,0.291988,0.031506
778,0.822750,0.676918,0.291665,0.031418
779,0.824200,0.679306,0.289789,0.030906
780,0.825550,0.681533,0.288034,0.030433
781,0.821450,0.674780,0.293340,0.031880
782,0.819000,0.670761,0.296478,0.032761
783,0.814000,0.662596,0.302808,0.034596
784,0.815400,0.664877,0.301046,0.034077
785,0.816050,0.665938,0.300225,0.033838
786,0.820500,0.673220,0.294559,0.032220
787,0.824050,0.679058,0.289983,0.030958
788,0.824900,0.680460,0.288880,0.030660
789,0.818850,0.670515,0.296669,0.032815
790,0.823450,0.678070,0.290760,0.031170
791,0.820850,0.673795,0.294111,0.032095
792,0.815600,0.665203,0.300793,0.034003
793,0.816450,0.666591,0.299719,0.033691
794,0.816800,0.667162,0.299276,0.033562
795,0.817750,0.668715,0.298070,0.033215
796,0.820000,0.672400,0.295200,0.032400
797,0.814700,0.663736,0.301928,0.034336
798,0.809150,0.654724,0.308853,0.036424
799,0.811400,0.658370,0.306060,0.035570
800,0.818800,0.670433,0.296733,0.032833
801,0.815500,0.665040,0.300920,0.034040
802,0.816950,0.667407,0.299085,0.033507
803,0.819550,0.671662,0.295776,0.032562
804,0.817050,0.667571,0.298959,0.033471
805,0.815550,0.665122,0.300856,0.034022
806,0.809950,0.656019,0.307862,0.036119
807,0.808700,0.653996,0.309409,0.036596
808,0.809050,0.654562,0.308976,0.036462
809,0.809050,0.654562,0.308976,0.036462
810,0.811650,0.658776,0.305749,0.035476
811,0.813850,0.662352,0.302996,0.034652
812,0.815100,0.664388,0.301424,0.034188
813,0.814750,0.663818,0.301865,0.034318
814,0.818300,0.669615,0.297370,0.033015
815,0.816250,0.666264,0.299972,0.033764
816,0.815200,0.664551,0.301298,0.034151
817,0.816000,0.665856,0.300288,0.033856
818,0.813250,0.661376,0.303749,0.034876
819,0.814900,0.664062,0.301676,0.034262
820,0.814100,0.662759,0.302682,0.034559
821,0.816950,0.667407,0.299085,0.033507
822,0.818500,0.669942,0.297115,0.032942
823,0.823500,0.678152,0.290695,0.031152
824,0.827000,0.683929,0.286142,0.029929
825,0.826650,0.683350,0.286600,0.030050
826,0.829050,0.687324,0.283452,0.029224
827,0.829200,0.687573,0.283255,0.029173
828,0.828750,0.686827,0.283847,0.029327
829,0.824300,0.679470,0.289659,0.030870
830,0.829600,0.688236,0.282728,0.029036
831,0.827150,0.684177,0.285946,0.029877
832,0.829450,0.687987,0.282925,0.029087
833,0.829050,0.687324,0.283452,0.029224
834,0.828200,0.685915,0.284570,0.029515
835,0.828500,0.686412,0.284175,0.029412
836,0.824900,0.680460,0.288880,0.030660
837,0.819700,0.671908,0.295584,0.032508
838,0.817550,0.668388,0.298324,0.033288
839,0.815100,0.664388,0.301424,0.034188
840,0.813250,0.661376,0.303749,0.034876
841,0.809400,0.655128,0.308543,0.036328
842,0.810450,0.656829,0.307242,0.035929
843,0.812350,0.659913,0.304875,0.035213
844,0.811700,0.658857,0.305686,0.035457
845,0.808350,0.653430,0.309841,0.036730
846,0.803300,0.645291,0.316018,0.038691
847,0.803600,0.645773,0.315654,0.038573
848,0.806650,0.650684,0.311932,0.037384
849,0.804000,0.646416,0.315168,0.038416
850,0.805350,0.648589,0.313523,0.037889
851,0.805050,0.648106,0.313889,0.038006
852,0.806650,0.650684,0.311932,0.037384
853,0.805850,0.649394,0.312912,0.037694
854,0.806000,0.649636,0.312728,0.037636
855,0.807400,0.651895,0.311010,0.037095
856,0.810050,0.656181,0.307738,0.036081
857,0.808700,0.653996,0.309409,0.036596
858,0.806500,0.650442,0.312115,0.037442
859,0.813500,0.661782,0.303436,0.034782
860,0.812900,0.660806,0.304187,0.035006
861,0.814400,0.663247,0.302305,0.034447
862,0.812100,0.659506,0.305187,0.035306
863,0.812200,0.659669,0.305062,0.035269
864,0.813350,0.661538,0.303624,0.034838
865,0.813150,0.661213,0.303874,0.034913
866,0.810500,0.656910,0.307179,0.035910
867,0.816450,0.666591,0.299719,0.033691
868,0.815800,0.665530,0.300541,0.033930
869,0.814350,0.663166,0.302368,0.034466
870,0.809900,0.655938,0.307924,0.036138
871,0.804700,0.647542,0.314316,0.038142
872,0.804700,0.647542,0.314316,0.038142
873,0.807450,0.651976,0.310949,0.037076
874,0.804850,0.647784,0.314133,0.038084
875,0.805700,0.649152,0.313095,0.037752
876,0.804850,0.647784,0.314133,0.038084
877,0.800750,0.641201,0.319099,0.039701
878,0.798300,0.637283,0.322034,0.040683
879,0.801400,0.642242,0.318316,0.039442
880,0.797700,0.636325,0.322749,0.040925
881,0.793950,0.630357,0.327187,0.042457
882,0.792300,0.627739,0.329121,0.043139
883,0.788750,0.622127,0.333247,0.044627
884,0.791650,0.626710,0.329881,0.043410
885,0.795100,0.632184,0.325832,0.041984
886,0.798050,0.636884,0.322332,0.040784
887,0.797450,0.635927,0.323047,0.041027
888,0.794550,0.631310,0.326481,0.042210
889,0.796650,0.634651,0.323998,0.041351
890,0.795100,0.632184,0.325832,0.041984
891,0.796850,0.634970,0.323760,0.041270
892,0.794100,0.630595,0.327010,0.042395
893,0.794850,0.631787,0.326127,0.042087
894,0.793100,0.629008,0.328185,0.042808
895,0.795700,0.633138,0.325123,0.041738
896,0.795500,0.632820,0.325360,0.041820
897,0.793200,0.629166,0.328068,0.042766
898,0.795150,0.632264,0.325773,0.041964
899,0.798100,0.636964,0.322273,0.040764
900,0.803200,0.645130,0.316140,0.038730
901,0.805000,0.648025,0.313950,0.038025
902,0.807800,0.652541,0.310518,0.036941
903,0.801300,0.642082,0.318437,0.039482
904,0.800300,0.640480,0.319640,0.039880
905,0.800450,0.640720,0.319460,0.039820
906,0.802850,0.644568,0.316564,0.038868
907,0.802900,0.644648,0.316503,0.038848
908,0.801900,0.643044,0.317713,0.039244
909,0.800650,0.641040,0.319219,0.039740
910,0.804550,0.647301,0.314499,0.038201
911,0.804050,0.646496,0.315107,0.038396
912,0.806250,0.650039,0.312422,0.037539
913,0.803400,0.645452,0.315897,0.038652
914,0.804900,0.647864,0.314072,0.038064
915,0.801150,0.641841,0.318617,0.039541
916,0.804050,0.646496,0.315107,0.038396
917,0.797700,0.636325,0.322749,0.040925
918,0.791750,0.626868,0.329764,0.043368
919,0.791150,0.625918,0.330463,0.043618
920,0.794400,0.631071,0.326657,0.042271
921,0.790950,0.625602,0.330696,0.043702
922,0.790600,0.625048,0.331103,0.043848
923,0.790500,0.624890,0.331220,0.043890
924,0.792200,0.627581,0.329238,0.043181
925,0.793300,0.629325,0.327950,0.042725
926,0.790200,0.624416,0.331568,0.044016
927,0.788700,0.622048,0.333305,0.044648
928,0.785800,0.617482,0.336637,0.045882
929,0.787300,0.619841,0.334917,0.045241
930,0.787850,0.620708,0.334285,0.045008
931,0.785950,0.617717,0.336465,0.045817
932,0.786500,0.618582,0.335836,0.045582
933,0.785750,0.617403,0.336694,0.045903
934,0.788500,0.621732,0.333536,0.044732
935,0.787500,0.620156,0.334688,0.045156
936,0.788450,0.621653,0.333593,0.044753
937,0.793050,0.628928,0.328243,0.042828
938,0.796650,0.634651,0.323998,0.041351
939,0.796750,0.634811,0.323879,0.041311
940,0.797750,0.636405,0.322690,0.040905
941,0.797100,0.635368,0.323463,0.041168
942,0.792900,0.628690,0.328419,0.042890
943,0.798100,0.636964,0.322273,0.040764
944,0.798650,0.637842,0.321616,0.040542
945,0.802950,0.644729,0.316443,0.038829
946,0.803150,0.645050,0.316200,0.038750
947,0.802100,0.643364,0.317471,0.039164
948,0.801650,0.642643,0.318015,0.039343
949,0.800300,0.640480,0.319640,0.039880
950,0.797450,0.635927,0.323047,0.041027
951,0.798650,0.637842,0.321616,0.040542
952,0.803250,0.645211,0.316079,0.038711
953,0.807250,0.651653,0.311195,0.037153
954,0.806700,0.650765,0.311870,0.037365
955,0.806700,0.650765,0.311870,0.037365
956,0.806900,0.651088,0.311625,0.037288
957,0.807300,0.651733,0.311133,0.037133
958,0.806150,0.649878,0.312544,0.037578
959,0.807550,0.652137,0.310826,0.037037
960,0.803200,0.645130,0.316140,0.038730
961,0.805900,0.649475,0.312850,0.037675
962,0.806350,0.650200,0.312299,0.037500
963,0.810900,0.657559,0.306682,0.035759
964,0.807350,0.651814,0.311072,0.037114
965,0.806500,0.650442,0.312115,0.037442
966,0.812350,0.659913,0.304875,0.035213
967,0.813950,0.662515,0.302871,0.034615
968,0.818850,0.670515,0.296669,0.032815
969,0.815550,0.665122,0.300856,0.034022
970,0.813350,0.661538,0.303624,0.034838
971,0.808250,0.653268,0.309964,0.036768
972,0.808500,0.653672,0.309656,0.036672
973,0.810150,0.656343,0.307614,0.036043
974,0.811200,0.658045,0.306309,0.035645
975,0.813400,0.661620,0.303561,0.034820
976,0.813000,0.660969,0.304062,0.034969
977,0.813500,0.661782,0.303436,0.034782
978,0.819250,0.671171,0.296159,0.032671
979,0.815450,0.664959,0.300983,0.034059
980,0.819950,0.672318,0.295264,0.032418
981,0.822450,0.676424,0.292052,0.031524
982,0.822100,0.675848,0.292503,0.031648
983,0.823650,0.678399,0.290501,0.031099
984,0.817400,0.668143,0.298514,0.033343
985,0.811900,0.659182,0.305437,0.035382
986,0.814950,0.664144,0.301613,0.034244
987,0.818650,0.670188,0.296924,0.032888
988,0.817200,0.667816,0.298768,0.033416
989,0.814550,0.663492,0.302117,0.034392
990,0.814400,0.663247,0.302305,0.034447
991,0.815950,0.665774,0.300351,0.033874
992,0.813200,0.661294,0.303812,0.034894
993,0.810700,0.657234,0.306931,0.035834
994,0.810650,0.657153,0.306993,0.035853
995,0.815300,0.664714,0.301172,0.034114
996,0.817050,0.667571,0.298959,0.033471
997,0.819500,0.671580,0.295839,0.032580
998,0.816050,0.665938,0.300225,0.033838
999,0.814000,0.662596,0.302808,0.034596
1000,0.813550,0.661864,0.303373,0.034764
1001,0.809950,0.656019,0.307862,0.036119
1002,0.813800,0.662270,0.303059,0.034670
1003,0.821850,0.675437,0.292825,0.031737
1004,0.820300,0.672892,0.294816,0.032292
1005,0.818650,0.670188,0.296924,0.032888
1006,0.815250,0.664633,0.301235,0.034133
1007,0.816050,0.665938,0.300225,0.033838
1008,0.812200,0.659669,0.305062,0.035269
1009,0.807250,0.651653,0.311195,0.037153
1010,0.810100,0.656262,0.307676,0.036062
1011,0.810600,0.657072,0.307055,0.035872
1012,0.808550,0.653753,0.309594,0.036653
1013,0.810800,0.657397,0.306807,0.035797
1014,0.813650,0.662026,0.303247,0.034726
1015,0.813200,0.661294,0.303812,0.034894
1016,0.810350,0.656667,0.307366,0.035967
1017,0.812350,0.659913,0.304875,0.035213
1018,0.816950,0.667407,0.299085,0.033507
1019,0.814900,0.664062,0.301676,0.034262
1020,0.818200,0.669451,0.297498,0.033051
1021,0.822350,0.676260,0.292181,0.031560
1022,0.822500,0.676506,0.291988,0.031506
1023,0.822900,0.677164,0.291471,0.031364
1024,0.827800,0.685253,0.285094,0.029653
1025,0.827500,0.684756,0.285488,0.029756
1026,0.831950,0.692141,0.279618,0.028241
1027,0.836200,0.699230,0.273939,0.026830
1028,0.835100,0.697392,0.275416,0.027192
1029,0.840400,0.706272,0.268256,0.025472
1030,0.840400,0.706272,0.268256,0.025472
1031,0.837100,0.700736,0.272727,0.026536
1032,0.834400,0.696223,0.276353,0.027423
1033,0.837200,0.700904,0.272592,0.026504
1034,0.838950,0.703837,0.270226,0.025937
1035,0.835800,0.698562,0.274477,0.026962
1036,0.836350,0.699481,0.273737,0.026781
1037,0.839300,0.704424,0.269751,0.025824
1038,0.834400,0.696223,0.276353,0.027423
1039,0.833100,0.694056,0.278089,0.027856
1040,0.832650,0.693306,0.278688,0.028006
1041,0.835200,0.697559,0.275282,0.027159
1042,0.835650,0.698311,0.274678,0.027011
1043,0.834800,0.696891,0.275818,0.027291
1044,0.833200,0.694222,0.277956,0.027822
1045,0.835600,0.698227,0.274745,0.027027
1046,0.840750,0.706861,0.267779,0.025361
1047,0.842000,0.708964,0.266072,0.024964
1048,0.841900,0.708796,0.266209,0.024996
1049,0.842200,0.709301,0.265798,0.024901
1050,0.840050,0.705684,0.268732,0.025584
1051,0.838150,0.702495,0.271309,0.026195
1052,0.834000,0.695556,0.276888,0.027556
1053,0.833600,0.694889,0.277422,0.027689
1054,0.836300,0.699398,0.273805,0.026798
1055,0.829950,0.688817,0.282266,0.028917
1056,0.827200,0.684260,0.285880,0.029860
1057,0.829650,0.688319,0.282662,0.029019
1058,0.832700,0.693389,0.278621,0.027989
1059,0.832250,0.692640,0.279220,0.028140
1060,0.827500,0.684756,0.285488,0.029756
1061,0.826750,0.683516,0.286469,0.030016
1062,0.831700,0.691725,0.279950,0.028325
1063,0.831050,0.690644,0.280812,0.028544
1064,0.832500,0.693056,0.278887,0.028056
1065,0.833450,0.694639,0.277622,0.027739
1066,0.839450,0.704676,0.269547,0.025776
1067,0.839450,0.704676,0.269547,0.025776
1068,0.841650,0.708375,0.266551,0.025075
1069,0.843250,0.711071,0.264359,0.024571
1070,0.842050,0.709048,0.266004,0.024948
1071,0.843050,0.710733,0.264633,0.024633
1072,0.844000,0.712336,0.263328,0.024336
1073,0.845900,0.715547,0.260706,0.023747
1074,0.849000,0.720801,0.256398,0.022801
1075,0.847200,0.717748,0.258904,0.023348
1076,0.852000,0.725904,0.252192,0.021904
1077,0.852150,0.726160,0.251981,0.021860
1078,0.850400,0.723180,0.254440,0.022380
1079,0.849750,0.722075,0.255350,0.022575
1080,0.848200,0.719443,0.257514,0.023043
1081,0.849500,0.721650,0.255699,0.022650
1082,0.849450,0.721565,0.255769,0.022665
1083,0.847050,0.717494,0.259113,0.023394
1084,0.847150,0.717663,0.258974,0.023363
1085,0.847100,0.717578,0.259043,0.023378
1086,0.846450,0.716478,0.259945,0.023578
1087,0.849650,0.721905,0.255490,0.022605
1088,0.849700,0.721990,0.255420,0.022590
1089,0.850750,0.723776,0.253949,0.022276
1090,0.851550,0.725137,0.252825,0.022037
1091,0.850800,0.723861,0.253879,0.022261
1092,0.850350,0.723095,0.254510,0.022395
1093,0.851600,0.725223,0.252755,0.022023
1094,0.857850,0.735907,0.243887,0.020207
1095,0.858650,0.737280,0.242740,0.019980
1096,0.857350,0.735049,0.244602,0.020349
1097,0.854800,0.730683,0.248234,0.021083
1098,0.855850,0.732479,0.246742,0.020779
1099,0.858600,0.737194,0.242812,0.019994
1100,0.859450,0.738654,0.241591,0.019754
1101,0.860150,0.739858,0.240584,0.019558
1102,0.861050,0.741407,0.239286,0.019307
1103,0.860850,0.741063,0.239575,0.019363
1104,0.859700,0.739084,0.241232,0.019684
1105,0.865050,0.748312,0.233477,0.018212
1106,0.867800,0.753077,0.229446,0.017477
1107,0.863850,0.746237,0.235226,0.018537
1108,0.858450,0.736936,0.243027,0.020036
1109,0.857650,0.735564,0.244173,0.020264
1110,0.858450,0.736936,0.243027,0.020036
1111,0.861850,0.742785,0.238129,0.019085
1112,0.865950,0.749869,0.232161,0.017969
1113,0.869900,0.756726,0.226348,0.016926
1114,0.871750,0.759948,0.223604,0.016448
1115,0.870250,0.757335,0.225830,0.016835
1116,0.869550,0.756117,0.226866,0.017017
1117,0.867700,0.752903,0.229593,0.017503
1118,0.869950,0.756813,0.226274,0.016913
1119,0.869600,0.756204,0.226792,0.017004
1120,0.866050,0.750043,0.232015,0.017943
1121,0.866300,0.750476,0.231649,0.017876
1122,0.864100,0.746669,0.234862,0.018469
